cod_municipio;Municipio;Tipo_municipio;Cod_departamento;Departamento;Longitud;Latitud;created_at;updated_at
15109;BUENAVISTA;Municipio;15;BOYACÁ;-739.421.700;55.125.940;24/09/2025 23:06:11;24/09/2025 23:06:11
15114;BUSBANZÁ;Municipio;15;BOYACÁ;-728.841.580;58.313.930;24/09/2025 23:06:11;24/09/2025 23:06:11
15131;CALDAS;Municipio;15;BOYACÁ;-738.655.530;55.545.800;24/09/2025 23:06:11;24/09/2025 23:06:11
15135;CAMPOHERMOSO;Municipio;15;BOYACÁ;-731.041.730;50.316.760;24/09/2025 23:06:11;24/09/2025 23:06:11
15162;CERINZA;Municipio;15;BOYACÁ;-729.479.180;59.559.390;24/09/2025 23:06:11;24/09/2025 23:06:11
15172;CHINAVITA;Municipio;15;BOYACÁ;-733.684.760;51.674.860;24/09/2025 23:06:11;24/09/2025 23:06:11
15176;CHIQUINQUIRÁ;Municipio;15;BOYACÁ;-738.187.450;56.137.900;24/09/2025 23:06:11;24/09/2025 23:06:11
15180;CHISCAS;Municipio;15;BOYACÁ;-725.009.570;65.531.360;24/09/2025 23:06:11;24/09/2025 23:06:11
15183;CHITA;Municipio;15;BOYACÁ;-724.718.920;61.870.830;24/09/2025 23:06:11;24/09/2025 23:06:11
15185;CHITARAQUE;Municipio;15;BOYACÁ;-734.471.000;60.274.250;24/09/2025 23:06:11;24/09/2025 23:06:11
15187;CHIVATÁ;Municipio;15;BOYACÁ;-732.825.290;55.589.490;24/09/2025 23:06:11;24/09/2025 23:06:11
15189;CIÉNEGA;Municipio;15;BOYACÁ;-732.960.490;54.086.940;24/09/2025 23:06:11;24/09/2025 23:06:11
15204;CÓMBITA;Municipio;15;BOYACÁ;-733.239.570;56.345.450;24/09/2025 23:06:11;24/09/2025 23:06:11
15212;COPER;Municipio;15;BOYACÁ;-740.456.360;54.750.740;24/09/2025 23:06:11;24/09/2025 23:06:11
15215;CORRALES;Municipio;15;BOYACÁ;-728.447.950;58.280.640;24/09/2025 23:06:11;24/09/2025 23:06:11
15218;COVARACHÍA;Municipio;15;BOYACÁ;-727.389.780;65.001.770;24/09/2025 23:06:11;24/09/2025 23:06:11
15223;CUBARÁ;Municipio;15;BOYACÁ;-721.079.390;69.972.750;24/09/2025 23:06:11;24/09/2025 23:06:11
15224;CUCAITA;Municipio;15;BOYACÁ;-734.543.380;55.444.520;24/09/2025 23:06:11;24/09/2025 23:06:11
15226;CUÍTIVA;Municipio;15;BOYACÁ;-729.659.230;55.803.670;24/09/2025 23:06:11;24/09/2025 23:06:11
15232;CHÍQUIZA;Municipio;15;BOYACÁ;-734.494.630;56.398.340;24/09/2025 23:06:11;24/09/2025 23:06:11
15236;CHIVOR;Municipio;15;BOYACÁ;-733.683.980;48.881.730;24/09/2025 23:06:11;24/09/2025 23:06:11
15238;DUITAMA;Municipio;15;BOYACÁ;-730.306.300;58.229.640;24/09/2025 23:06:11;24/09/2025 23:06:11
15244;EL COCUY;Municipio;15;BOYACÁ;-724.445.370;64.077.380;24/09/2025 23:06:11;24/09/2025 23:06:11
15248;EL ESPINO;Municipio;15;BOYACÁ;-724.970.070;64.830.270;24/09/2025 23:06:11;24/09/2025 23:06:11
15272;FIRAVITOBA;Municipio;15;BOYACÁ;-729.933.920;56.688.850;24/09/2025 23:06:11;24/09/2025 23:06:11
15276;FLORESTA;Municipio;15;BOYACÁ;-729.181.110;58.595.190;24/09/2025 23:06:11;24/09/2025 23:06:11
15293;GACHANTIVÁ;Municipio;15;BOYACÁ;-735.490.920;57.518.910;24/09/2025 23:06:11;24/09/2025 23:06:11
15296;GÁMEZA;Municipio;15;BOYACÁ;-728.055.300;58.023.330;24/09/2025 23:06:11;24/09/2025 23:06:11
15299;GARAGOA;Municipio;15;BOYACÁ;-733.644.130;50.832.340;24/09/2025 23:06:11;24/09/2025 23:06:11
15317;GUACAMAYAS;Municipio;15;BOYACÁ;-725.008.120;64.596.670;24/09/2025 23:06:11;24/09/2025 23:06:11
15322;GUATEQUE;Municipio;15;BOYACÁ;-734.712.070;50.073.210;24/09/2025 23:06:11;24/09/2025 23:06:11
15325;GUAYATÁ;Municipio;15;BOYACÁ;-734.896.980;49.671.220;24/09/2025 23:06:11;24/09/2025 23:06:11
15332;GÜICÁN DE LA SIERRA;Municipio;15;BOYACÁ;-724.117.630;64.628.640;24/09/2025 23:06:11;24/09/2025 23:06:11
15362;IZA;Municipio;15;BOYACÁ;-729.795.590;56.115.770;24/09/2025 23:06:11;24/09/2025 23:06:11
15367;JENESANO;Municipio;15;BOYACÁ;-733.637.380;53.858.130;24/09/2025 23:06:11;24/09/2025 23:06:11
15368;JERICÓ;Municipio;15;BOYACÁ;-725.711.220;61.457.350;24/09/2025 23:06:11;24/09/2025 23:06:11
15377;LABRANZAGRANDE;Municipio;15;BOYACÁ;-725.777.700;55.626.870;24/09/2025 23:06:11;24/09/2025 23:06:11
15380;LA CAPILLA;Municipio;15;BOYACÁ;-734.443.470;50.956.870;24/09/2025 23:06:11;24/09/2025 23:06:11
15401;LA VICTORIA;Municipio;15;BOYACÁ;-742.343.930;55.237.920;24/09/2025 23:06:11;24/09/2025 23:06:11
15403;LA UVITA;Municipio;15;BOYACÁ;-725.599.820;63.161.600;24/09/2025 23:06:11;24/09/2025 23:06:11
15407;VILLA DE LEYVA;Municipio;15;BOYACÁ;-735.249.480;56.324.550;24/09/2025 23:06:11;24/09/2025 23:06:11
15425;MACANAL;Municipio;15;BOYACÁ;-733.195.930;49.724.640;24/09/2025 23:06:11;24/09/2025 23:06:11
15442;MARIPÍ;Municipio;15;BOYACÁ;-740.040.500;55.500.910;24/09/2025 23:06:11;24/09/2025 23:06:11
15455;MIRAFLORES;Municipio;15;BOYACÁ;-731.456.300;51.965.150;24/09/2025 23:06:11;24/09/2025 23:06:11
15464;MONGUA;Municipio;15;BOYACÁ;-727.980.900;57.542.420;24/09/2025 23:06:11;24/09/2025 23:06:11
15466;MONGUÍ;Municipio;15;BOYACÁ;-728.492.920;57.234.860;24/09/2025 23:06:11;24/09/2025 23:06:11
15469;MONIQUIRÁ;Municipio;15;BOYACÁ;-735.733.740;58.763.310;24/09/2025 23:06:11;24/09/2025 23:06:11
15476;MOTAVITA;Municipio;15;BOYACÁ;-733.678.410;55.777.000;24/09/2025 23:06:11;24/09/2025 23:06:11
15480;MUZO;Municipio;15;BOYACÁ;-741.026.900;55.327.580;24/09/2025 23:06:11;24/09/2025 23:06:11
15491;NOBSA;Municipio;15;BOYACÁ;-729.370.420;57.680.460;24/09/2025 23:06:11;24/09/2025 23:06:11
15494;NUEVO COLÓN;Municipio;15;BOYACÁ;-734.567.590;53.553.170;24/09/2025 23:06:11;24/09/2025 23:06:11
15500;OICATÁ;Municipio;15;BOYACÁ;-733.083.990;55.952.350;24/09/2025 23:06:11;24/09/2025 23:06:11
15507;OTANCHE;Municipio;15;BOYACÁ;-741.809.650;56.575.360;24/09/2025 23:06:11;24/09/2025 23:06:11
15511;PACHAVITA;Municipio;15;BOYACÁ;-733.969.530;51.400.650;24/09/2025 23:06:11;24/09/2025 23:06:11
15514;PÁEZ;Municipio;15;BOYACÁ;-730.527.370;50.973.190;24/09/2025 23:06:11;24/09/2025 23:06:11
15516;PAIPA;Municipio;15;BOYACÁ;-731.178.200;57.798.940;24/09/2025 23:06:11;24/09/2025 23:06:11
15518;PAJARITO;Municipio;15;BOYACÁ;-727.032.310;52.937.830;24/09/2025 23:06:11;24/09/2025 23:06:11
15522;PANQUEBA;Municipio;15;BOYACÁ;-724.594.240;64.434.160;24/09/2025 23:06:11;24/09/2025 23:06:11
15531;PAUNA;Municipio;15;BOYACÁ;-739.784.490;56.563.230;24/09/2025 23:06:11;24/09/2025 23:06:11
15533;PAYA;Municipio;15;BOYACÁ;-724.237.750;56.256.990;24/09/2025 23:06:11;24/09/2025 23:06:11
15537;PAZ DE RÍO;Municipio;15;BOYACÁ;-727.491.370;59.876.450;24/09/2025 23:06:11;24/09/2025 23:06:11
15542;PESCA;Municipio;15;BOYACÁ;-730.508.720;55.588.080;24/09/2025 23:06:11;24/09/2025 23:06:11
15550;PISBA;Municipio;15;BOYACÁ;-724.860.230;57.214.100;24/09/2025 23:06:11;24/09/2025 23:06:11
15572;PUERTO BOYACÁ;Municipio;15;BOYACÁ;-745.877.820;59.766.460;24/09/2025 23:06:11;24/09/2025 23:06:11
15580;QUÍPAMA;Municipio;15;BOYACÁ;-741.800.330;55.205.500;24/09/2025 23:06:11;24/09/2025 23:06:11
15599;RAMIRIQUÍ;Municipio;15;BOYACÁ;-733.348.390;54.003.030;24/09/2025 23:06:11;24/09/2025 23:06:11
15600;RÁQUIRA;Municipio;15;BOYACÁ;-736.325.430;55.391.360;24/09/2025 23:06:11;24/09/2025 23:06:11
15621;RONDÓN;Municipio;15;BOYACÁ;-732.084.740;53.573.780;24/09/2025 23:06:11;24/09/2025 23:06:11
15632;SABOYÁ;Municipio;15;BOYACÁ;-737.644.560;56.977.560;24/09/2025 23:06:11;24/09/2025 23:06:11
15638;SÁCHICA;Municipio;15;BOYACÁ;-735.425.390;55.843.050;24/09/2025 23:06:11;24/09/2025 23:06:11
15646;SAMACÁ;Municipio;15;BOYACÁ;-734.855.890;54.921.610;24/09/2025 23:06:11;24/09/2025 23:06:11
15660;SAN EDUARDO;Municipio;15;BOYACÁ;-730.777.470;52.240.100;24/09/2025 23:06:11;24/09/2025 23:06:11
15664;SAN JOSÉ DE PARE;Municipio;15;BOYACÁ;-735.453.970;60.189.240;24/09/2025 23:06:11;24/09/2025 23:06:11
15667;SAN LUIS DE GACENO;Municipio;15;BOYACÁ;-731.680.760;48.197.600;24/09/2025 23:06:11;24/09/2025 23:06:11
15673;SAN MATEO;Municipio;15;BOYACÁ;-725.552.640;64.016.830;24/09/2025 23:06:11;24/09/2025 23:06:11
15676;SAN MIGUEL DE SEMA;Municipio;15;BOYACÁ;-737.220.090;55.180.830;24/09/2025 23:06:11;24/09/2025 23:06:11
15681;SAN PABLO DE BORBUR;Municipio;15;BOYACÁ;-740.699.630;56.507.430;24/09/2025 23:06:11;24/09/2025 23:06:11
15686;SANTANA;Municipio;15;BOYACÁ;-734.816.390;60.568.660;24/09/2025 23:06:11;24/09/2025 23:06:11
15690;SANTA MARÍA;Municipio;15;BOYACÁ;-732.635.180;48.571.930;24/09/2025 23:06:11;24/09/2025 23:06:11
15693;SANTA ROSA DE VITERBO;Municipio;15;BOYACÁ;-729.824.610;58.745.470;24/09/2025 23:06:11;24/09/2025 23:06:11
15696;SANTA SOFÍA;Municipio;15;BOYACÁ;-736.027.070;57.132.690;24/09/2025 23:06:11;24/09/2025 23:06:11
15720;SATIVANORTE;Municipio;15;BOYACÁ;-727.084.580;61.311.320;24/09/2025 23:06:11;24/09/2025 23:06:11
15723;SATIVASUR;Municipio;15;BOYACÁ;-727.124.350;60.931.830;24/09/2025 23:06:11;24/09/2025 23:06:11
15740;SIACHOQUE;Municipio;15;BOYACÁ;-732.446.600;55.118.110;24/09/2025 23:06:11;24/09/2025 23:06:11
15753;SOATÁ;Municipio;15;BOYACÁ;-726.840.510;63.319.450;24/09/2025 23:06:11;24/09/2025 23:06:11
15755;SOCOTÁ;Municipio;15;BOYACÁ;-726.366.530;60.411.620;24/09/2025 23:06:11;24/09/2025 23:06:11
15757;SOCHA;Municipio;15;BOYACÁ;-726.919.630;59.967.170;24/09/2025 23:06:11;24/09/2025 23:06:11
15759;SOGAMOSO;Municipio;15;BOYACÁ;-729.243.550;57.239.760;24/09/2025 23:06:11;24/09/2025 23:06:11
15761;SOMONDOCO;Municipio;15;BOYACÁ;-734.333.930;49.857.260;24/09/2025 23:06:11;24/09/2025 23:06:11
15762;SORA;Municipio;15;BOYACÁ;-734.501.530;55.668.400;24/09/2025 23:06:11;24/09/2025 23:06:11
15763;SOTAQUIRÁ;Municipio;15;BOYACÁ;-732.465.850;57.649.860;24/09/2025 23:06:11;24/09/2025 23:06:11
15764;SORACÁ;Municipio;15;BOYACÁ;-733.328.040;55.008.980;24/09/2025 23:06:11;24/09/2025 23:06:11
15774;SUSACÓN;Municipio;15;BOYACÁ;-726.902.890;62.303.320;24/09/2025 23:06:11;24/09/2025 23:06:11
15776;SUTAMARCHÁN;Municipio;15;BOYACÁ;-736.205.360;56.197.810;24/09/2025 23:06:11;24/09/2025 23:06:11
15778;SUTATENZA;Municipio;15;BOYACÁ;-734.523.170;50.229.890;24/09/2025 23:06:11;24/09/2025 23:06:11
15790;TASCO;Municipio;15;BOYACÁ;-727.810.110;59.098.210;24/09/2025 23:06:11;24/09/2025 23:06:11
15798;TENZA;Municipio;15;BOYACÁ;-734.211.760;50.767.810;24/09/2025 23:06:11;24/09/2025 23:06:11
15804;TIBANÁ;Municipio;15;BOYACÁ;-733.964.570;53.172.510;24/09/2025 23:06:11;24/09/2025 23:06:11
15806;TIBASOSA;Municipio;15;BOYACÁ;-729.994.490;57.472.300;24/09/2025 23:06:11;24/09/2025 23:06:11
15808;TINJACÁ;Municipio;15;BOYACÁ;-736.468.470;55.797.130;24/09/2025 23:06:11;24/09/2025 23:06:11
15810;TIPACOQUE;Municipio;15;BOYACÁ;-726.917.290;64.192.030;24/09/2025 23:06:11;24/09/2025 23:06:11
15814;TOCA;Municipio;15;BOYACÁ;-731.847.940;55.664.640;24/09/2025 23:06:11;24/09/2025 23:06:11
15816;TOGÜÍ;Municipio;15;BOYACÁ;-735.136.550;59.374.380;24/09/2025 23:06:11;24/09/2025 23:06:11
15820;TÓPAGA;Municipio;15;BOYACÁ;-728.322.450;57.682.010;24/09/2025 23:06:11;24/09/2025 23:06:11
15822;TOTA;Municipio;15;BOYACÁ;-729.858.980;55.604.970;24/09/2025 23:06:11;24/09/2025 23:06:11
15832;TUNUNGUÁ;Municipio;15;BOYACÁ;-739.331.550;57.305.820;24/09/2025 23:06:11;24/09/2025 23:06:11
15835;TURMEQUÉ;Municipio;15;BOYACÁ;-734.918.250;53.232.610;24/09/2025 23:06:11;24/09/2025 23:06:11
15837;TUTA;Municipio;15;BOYACÁ;-732.302.850;56.890.820;24/09/2025 23:06:11;24/09/2025 23:06:11
15839;TUTAZÁ;Municipio;15;BOYACÁ;-728.560.350;60.326.080;24/09/2025 23:06:11;24/09/2025 23:06:11
15842;ÚMBITA;Municipio;15;BOYACÁ;-734.569.170;52.211.760;24/09/2025 23:06:11;24/09/2025 23:06:11
15861;VENTAQUEMADA;Municipio;15;BOYACÁ;-735.223.680;53.687.390;24/09/2025 23:06:11;24/09/2025 23:06:11
15879;VIRACACHÁ;Municipio;15;BOYACÁ;-732.968.940;54.368.330;24/09/2025 23:06:11;24/09/2025 23:06:11
